hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
700,06
500,07
4700,08
3200,09
2400,10
2100,11
2100,12
3100,13
2000,14
1400,15
2100,16
400,17
400,18
0,19
0,20
0,21
0,22
