hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
700,06
6500,07
11000,08
19100,09
31500,10
46900,11
23000,12
30000,13
53800,14
30800,15
21900,16
4500,17
200,18
0,19
0,20
0,21
0,22
