hrPow,logHr
0,00
0,01
0,02
0,03
0,04
200,05
6200,06
37800,07
83200,08
107000,09
142800,10
158600,11
163000,12
140800,13
139600,14
112400,15
69600,16
33400,17
6400,18
0,19
0,20
0,21
0,22
