hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
0,07
1200,08
4900,09
4300,10
7000,11
4100,12
5300,13
4900,14
4900,15
1600,16
800,17
400,18
0,19
0,20
0,21
0,22
