hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
100,07
4600,08
37600,09
61400,10
65800,11
50400,12
64900,13
48300,14
42000,15
4400,16
500,17
0,18
0,19
0,20
0,21
0,22
