hrPow,logHr
0,00
0,01
0,02
0,03
0,04
800,05
6700,06
18000,07
31900,08
36600,09
37500,10
51500,11
35000,12
45500,13
24800,14
19800,15
18900,16
8300,17
3500,18
100,19
0,20
0,21
0,22
