hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
800,06
12500,07
35900,08
53800,09
65500,10
66300,11
73300,12
55200,13
47800,14
28600,15
21900,16
7100,17
300,18
0,19
0,20
0,21
0,22
