hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
0,07
1800,08
4400,09
11500,10
30300,11
53700,12
41800,13
40900,14
21400,15
4300,16
800,17
0,18
0,19
0,20
0,21
0,22
