hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
700,06
3300,07
5400,08
10600,09
17600,10
18800,11
10100,12
19800,13
46500,14
19300,15
10600,16
7100,17
2000,18
0,19
0,20
0,21
0,22
