hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
0,07
2400,08
13000,09
16200,10
36500,11
28200,12
40500,13
40800,14
31500,15
5600,16
200,17
0,18
0,19
0,20
0,21
0,22
