hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
400,07
13500,08
38400,09
57200,10
60600,11
58200,12
50300,13
49200,14
32700,15
14500,16
3600,17
0,18
0,19
0,20
0,21
0,22
