hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
400,07
5900,08
22900,09
41500,10
24800,11
36300,12
35600,13
15200,14
7700,15
4800,16
700,17
0,18
0,19
0,20
0,21
0,22
