hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
900,07
12500,08
30000,09
54100,10
56400,11
39700,12
23900,13
29200,14
32600,15
4300,16
0,17
0,18
0,19
0,20
0,21
0,22
