hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
800,07
16800,08
7000,09
13700,10
42500,11
33200,12
42200,13
31300,14
28600,15
3100,16
200,17
0,18
0,19
0,20
0,21
0,22
