hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
700,07
22000,08
47100,09
69100,10
79800,11
76800,12
82900,13
73900,14
58000,15
30200,16
2400,17
0,18
0,19
0,20
0,21
0,22
