hrPow,logHr
0,00
0,01
0,02
0,03
0,04
900,05
6300,06
22400,07
36700,08
48500,09
43100,10
70000,11
76300,12
68700,13
67900,14
57200,15
41200,16
20100,17
6100,18
400,19
0,20
0,21
0,22
