hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
1100,06
11200,07
29000,08
40300,09
60200,10
63700,11
54900,12
39600,13
38000,14
31000,15
17100,16
4500,17
200,18
0,19
0,20
0,21
0,22
