hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
2100,06
12700,07
8700,08
19600,09
17900,10
17800,11
33400,12
34900,13
28400,14
13700,15
7700,16
10900,17
3000,18
100,19
0,20
0,21
0,22
