hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
2500,06
10800,07
20600,08
37900,09
48900,10
62600,11
77100,12
73300,13
44500,14
39700,15
38300,16
20200,17
5100,18
400,19
0,20
0,21
0,22
