hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
5400,07
26900,08
54500,09
73100,10
84100,11
78500,12
83800,13
76100,14
56000,15
40900,16
11600,17
300,18
0,19
0,20
0,21
0,22
