hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
200,07
11600,08
47000,09
55000,10
69900,11
71900,12
59800,13
58800,14
44400,15
9500,16
400,17
0,18
0,19
0,20
0,21
0,22
