hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
2200,06
21200,07
69600,08
101200,09
120000,10
134200,11
133200,12
101000,13
114000,14
100800,15
67400,16
27200,17
3400,18
0,19
0,20
0,21
0,22
