hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
0,07
800,08
2600,09
2700,10
3300,11
4600,12
3800,13
1200,14
500,15
0,16
0,17
0,18
0,19
0,20
0,21
0,22
