hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
100,07
2600,08
3400,09
20700,10
23200,11
5700,12
11000,13
3400,14
4900,15
1600,16
0,17
0,18
0,19
0,20
0,21
0,22
