hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
200,06
6800,07
15000,08
39800,09
34600,10
1800,11
52800,12
21400,13
23800,14
22200,15
23400,16
12200,17
3000,18
0,19
0,20
0,21
0,22
