hrPow,logHr
0,00
0,01
0,02
0,03
0,04
300,05
3600,06
21400,07
39200,08
59800,09
71600,10
78300,11
72900,12
76900,13
67900,14
51100,15
38700,16
17400,17
3800,18
100,19
0,20
0,21
0,22
