hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
400,06
12400,07
32200,08
47800,09
60900,10
61300,11
68100,12
64000,13
54200,14
36500,15
21100,16
2000,17
0,18
0,19
0,20
0,21
0,22
