hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
2400,06
26600,07
83600,08
125800,09
135200,10
167000,11
172600,12
166800,13
137200,14
123000,15
82800,16
32200,17
2800,18
0,19
0,20
0,21
0,22
