hrPow,logHr
0,00
0,01
0,02
0,03
0,04
400,05
4100,06
13300,07
29500,08
54500,09
48100,10
59800,11
68100,12
63900,13
50800,14
55000,15
34800,16
11000,17
1600,18
0,19
0,20
0,21
0,22
