hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
6700,07
30800,08
53500,09
67000,10
68500,11
71700,12
66600,13
57700,14
34600,15
10800,16
800,17
0,18
0,19
0,20
0,21
0,22
