hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
500,06
2200,07
1900,08
3400,09
4600,10
5200,11
3700,12
3900,13
400,14
100,15
100,16
0,17
0,18
0,19
0,20
0,21
0,22
