hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
700,07
2000,08
4800,09
5800,10
7500,11
6200,12
8800,13
9800,14
7300,15
6000,16
4100,17
1300,18
0,19
0,20
0,21
0,22
