hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
3600,06
11800,07
29000,08
39600,09
58800,10
61400,11
44100,12
45200,13
46000,14
28000,15
29900,16
8200,17
2700,18
400,19
0,20
0,21
0,22
