hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
100,06
1100,07
3900,08
5800,09
9000,10
9200,11
5400,12
4000,13
3900,14
2600,15
2400,16
500,17
0,18
0,19
0,20
0,21
0,22
