hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
200,06
5300,07
11500,08
24300,09
12600,10
26400,11
30000,12
33000,13
43100,14
26800,15
7200,16
4200,17
0,18
0,19
0,20
0,21
0,22
