hrPow,logHr
0,00
0,01
0,02
0,03
0,04
300,05
4900,06
17200,07
30700,08
13300,09
4700,10
22200,11
34500,12
43600,13
17300,14
38800,15
24600,16
4700,17
1600,18
100,19
0,20
0,21
0,22
