hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
2600,06
4500,07
6900,08
6600,09
17000,10
16300,11
32100,12
22500,13
14000,14
9100,15
5000,16
4500,17
400,18
0,19
0,20
0,21
0,22
