hrPow,logHr
0,00
0,01
0,02
0,03
0,04
400,05
6000,06
24200,07
43300,08
58800,09
61900,10
66900,11
70100,12
69300,13
51900,14
49800,15
32000,16
9300,17
5200,18
800,19
0,20
0,21
0,22
