hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
2500,07
17900,08
46800,09
61100,10
79900,11
85300,12
83300,13
69000,14
61900,15
40300,16
11500,17
400,18
0,19
0,20
0,21
0,22
