hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
3800,07
33700,08
50900,09
70000,10
77700,11
78800,12
67000,13
62900,14
43900,15
6600,16
300,17
0,18
0,19
0,20
0,21
0,22
