hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
5700,07
22400,08
35700,09
54300,10
62300,11
58700,12
59000,13
53100,14
33900,15
11600,16
1000,17
0,18
0,19
0,20
0,21
0,22
