hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
100,07
2100,08
6500,09
9700,10
13900,11
18000,12
17000,13
15400,14
11300,15
2800,16
100,17
0,18
0,19
0,20
0,21
0,22
