hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
1400,07
11300,08
19800,09
12700,10
17100,11
19200,12
16500,13
17500,14
11700,15
2500,16
0,17
0,18
0,19
0,20
0,21
0,22
