hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
400,06
9000,07
29600,08
31400,09
59000,10
141000,11
130200,12
140000,13
126000,14
101800,15
61000,16
28800,17
3800,18
0,19
0,20
0,21
0,22
