hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
0,07
900,08
3400,09
6200,10
14600,11
21400,12
9200,13
6300,14
2800,15
4000,16
0,17
0,18
0,19
0,20
0,21
0,22
