hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
1200,06
2100,07
2600,08
6900,09
8100,10
11100,11
6500,12
3000,13
11400,14
16600,15
8100,16
4700,17
5000,18
700,19
0,20
0,21
0,22
