hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
100,06
4700,07
22600,08
53600,09
50100,10
65900,11
67400,12
60500,13
19800,14
5600,15
4900,16
1600,17
0,18
0,19
0,20
0,21
0,22
