hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
0,07
13800,08
39700,09
53300,10
69700,11
71900,12
59300,13
32000,14
22900,15
8900,16
1300,17
0,18
0,19
0,20
0,21
0,22
