hrPow,logHr
0,00
0,01
0,02
0,03
0,04
200,05
3500,06
18900,07
36800,08
58300,09
71300,10
77100,11
71300,12
76000,13
58200,14
25500,15
31500,16
18200,17
3200,18
0,19
0,20
0,21
0,22
