hrPow,logHr
0,00
0,01
0,02
0,03
0,04
100,05
2800,06
5700,07
5400,08
10100,09
4700,10
5400,11
4600,12
4600,13
4600,14
8000,15
10400,16
2600,17
2000,18
200,19
0,21
0,22
