hrPow,logHr
0,00
0,01
0,02
0,03
0,04
700,05
4300,06
24500,07
42300,08
49900,09
59700,10
63900,11
76100,12
52600,13
53800,14
21500,15
15700,16
8300,17
3600,18
300,19
0,20
0,21
0,22
