hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
10900,07
24200,08
41600,09
70600,10
63200,11
48000,12
42000,13
35900,14
27900,15
9400,16
800,17
0,18
0,19
0,20
0,21
0,22
