hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
6400,06
37800,07
83000,08
121400,09
127600,10
160600,11
165800,12
159000,13
129600,14
114800,15
75200,16
29000,17
6400,18
0,19
0,20
0,21
0,22
