hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
1600,07
2200,08
4000,09
4400,10
5600,11
9600,12
15600,13
5800,14
4000,15
9000,16
12400,17
2200,18
0,19
0,20
0,21
0,22
