hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
1200,06
20400,07
69400,08
99400,09
137600,10
151600,11
144600,12
153000,13
136200,14
109000,15
65400,16
27200,17
2400,18
0,19
0,20
0,21
0,22
