hrPow,logHr
0,00
0,01
0,02
0,03
0,04
700,05
6900,06
21300,07
34100,08
44300,09
56400,10
75000,11
77100,12
61300,13
64100,14
58900,15
41000,16
21200,17
6700,18
600,19
0,20
0,21
0,22
