hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
2400,07
22600,08
39500,09
58400,10
67300,11
67900,12
75000,13
68500,14
48500,15
3500,16
1300,17
0,18
0,19
0,20
0,21
0,22
