hrPow,logHr
0,00
0,01
0,02
0,03
0,04
600,05
4900,06
23300,07
44800,08
59700,09
63300,10
71800,11
76000,12
72700,13
61700,14
54300,15
42000,16
22300,17
5600,18
800,19
0,20
0,21
0,22
