hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
1000,06
11300,07
34500,08
50100,09
58500,10
71900,11
53500,12
49800,13
38700,14
20300,15
15700,16
5100,17
300,18
0,19
0,20
0,21
0,22
