hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
2600,07
20100,08
43000,09
53500,10
71700,11
72900,12
53600,13
61400,14
49900,15
27600,16
6300,17
200,18
0,19
0,20
0,21
0,22
