hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
200,06
4700,07
13600,08
34000,09
52500,10
62100,11
56800,12
66800,13
51400,14
40200,15
19600,16
4000,17
0,18
0,19
0,20
0,21
0,22
