hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
600,06
10400,07
35600,08
76400,09
102200,10
152000,11
156400,12
137200,13
134000,14
105200,15
70600,16
23200,17
2200,18
0,19
0,20
0,21
0,22
