hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
2500,06
6400,07
12400,08
13000,09
15500,10
12200,11
9600,12
16200,13
6900,14
4900,15
4100,16
2800,17
800,18
0,19
0,20
0,21
0,22
