hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
4400,06
34200,07
72200,08
114600,09
140400,10
140200,11
161400,12
157600,13
139200,14
102600,15
75600,16
32400,17
4000,18
0,19
0,20
0,21
0,22
